Wavelength(nm),Flux
5949.250548286183,952860.476061282
5947.3878663023415,959810.3057390084
5945.523610306447,960877.6153251294
5943.657780298498,963845.6063698274
5941.790376278496,957188.6474582183
5939.921398246438,969743.0972450975
5938.050846202327,964502.963080996
5936.178720146162,981258.2659150558
5934.3050200779435,970439.5628324976
5932.429745997671,967195.5263904299
5930.552897905343,961728.0272308632
5928.674475800962,969349.5699543572
5926.794479684527,964094.1438366543
5924.912909556037,967556.8808722043
5923.029765415496,971158.8856776289
5921.145047262898,968652.1315857511
5919.258755098247,979903.9387819564
5917.370888921542,989221.0802029698
5915.481448732783,974445.9721414712
5913.590434531971,982433.2262264309
5911.6978463191035,1007208.5372270438
5909.803684094181,985465.7934828454
5907.907947857207,986354.5404133156
5906.010637608178,984520.8721953371
5904.111753347095,980697.3619565605
5902.211295073958,976414.1698390611
5900.309262788767,978088.2573752366
5898.405656491522,975724.3176644471
5896.500476182223,977362.1001881616
5894.59372186087,978619.5237717162
5892.685393527464,978276.9084238485
5890.775491182002,972443.5039071635
5888.864014824488,975355.4714724787
5886.950964454919,986068.9976584475
5885.036340073296,973487.4889992252
5883.120141679618,987940.9105509063
5881.202369273887,974016.8496063856
5879.2830228561015,966971.7532041366
5877.362102426263,974522.9999167175
5875.43960798437,975114.5296202177
5873.515539530424,972528.6515621416
5871.589897064422,982984.2721375182
5869.662680586366,969843.353197539
5867.733890096259,981844.213353345
5865.803525594095,978234.4468375
5863.871587079878,987679.3674751694
5861.938074553607,982045.7014903682
5860.002988015282,988472.7364546198
5858.066327464904,998224.214441435
5856.128092902471,989399.555728059
5854.188284327983,987137.8170350171
5852.246901741441,985693.1749825226
5850.303945142848,990645.4798025712
5848.359414532199,985249.791719873
5846.413309909495,999050.8354974042
5844.465631274738,992004.6428105424
5842.516378627927,994868.223321871
5840.565551969062,999940.6796394817
5838.613151298144,987929.3805719527
5836.6591766151705,996395.2208083104
5834.703627920143,999302.8536610354
5832.746505213062,994400.9396241495
5830.7878084939275,991289.7545903098
5828.827537762739,999671.4482572421
5826.865693019495,1001832.666470238
5824.902274264198,1001595.2865702825
5822.937281496847,1011234.256559932
5820.970714717442,1014682.4212741437
5819.002573925984,1011561.6859054756
5817.032859122471,1010797.805491599
5815.0615703069025,1009809.2829856407
5813.088707479282,1007093.0334794339
5811.114270639608,1019067.7298424742
5809.138259787879,1009297.3443152682
5807.1606749240955,1042154.9637666394
5805.181516048258,1025715.2253867793
5803.200783160367,1018592.817463208
5801.218476260422,1026821.1253346495
5799.234595348424,1029596.7757567669
5797.249140424369,1030628.990789821
5795.262111488263,1027027.1382065886
5793.273508540103,1048163.7852883337
5791.283331579887,1047498.4204239704
5789.291580607618,1033291.8277299277
5787.298255623295,1045837.9946926314
5785.303356626918,1049732.6284710036
5783.306883618487,1048866.0081883455
5781.308836598003,1054813.0969201794
5779.309215565464,1061758.4382236558
5777.308020520871,1066538.4564999999
5775.305251464223,1068466.5416090514
5773.300908395523,1070967.443127329
5771.294991314767,1080877.0370564007
5769.287500221958,1084979.3292393966
5767.278435117095,1088741.002411369
5765.267796000178,1113391.3391586912
5763.2555828712075,1100880.7974214505
5761.241795730182,1098713.0214421896
5759.226434577103,1095354.0589593411
5757.20949941197,1106487.9684772776
5755.1909902347825,1111166.091382539
5753.170907045543,1116409.56849429
5751.149249844247,1113997.6477329538
5749.126018630898,1119166.8248338187
5747.101213405495,1126323.8255776782
5745.074834168038,1130325.4531807117
5743.046880918527,1120453.971981946
5741.017353656963,1131928.117055315
5738.986252383343,1123229.0889944874
5736.95357709767,1131485.303080305
5734.919327799943,1135853.7168994301
5732.8835044901625,1153465.1582661446
5730.846107168328,1146662.285518761
5728.807135834439,1143917.0967701275
5726.766590488495,1139846.1239090234
5724.724471130498,1143944.638786404
5722.680777760447,1130615.9954551023
5720.635510378342,1140964.2711700937
5718.588668984183,1137477.357217483
5716.54025357797,1149180.6906308564
5714.490264159703,1135830.2379796933
5712.438700729383,1137051.7440967725
5710.385563287007,1131826.2450617228
5708.330851832578,1129722.8066057218
5706.274566366095,1120637.2181669516
5704.216706887558,1117440.4952766018
5702.157273396968,1097699.1571030072
5700.096265894322,1093512.3341177464
5698.033684379623,1092309.6053892279
5695.96952885287,1085209.5465152282
5693.903799314064,1071261.029938391
5691.836495763203,1060928.5777328508
5689.767618200288,1052008.247912914
5687.6971666253185,1046083.153072914
5685.625141038295,1028575.048114928
5683.551541439218,1020614.8433323404
5681.476367828088,1016007.2537952188
5679.399620204902,1016222.7303416204
5677.321298569663,1012059.0161414884
5675.24140292237,1013906.7849365653
5673.159933263024,1018812.9226152838
5671.076889591622,999650.5678109394
5668.992271908167,1016628.5832720798
5666.906080212659,1013127.1530004531
5664.818314505095,1011136.2462243681
5662.728974785478,1016571.1662393758
5660.638061053807,1010811.4720135417
5658.545573310083,1016171.3551255007
5656.451511554304,1005282.409762387
5654.35587578647,1024254.4480900329
5652.258666006584,1023523.4180673204
5650.159882214642,1030398.2555677756
5648.059524410647,1029219.297655373
5645.957592594598,1042878.0226262427
5643.854086766495,1041596.0552857581
5641.749006926338,1040399.9361110228
5639.642353074127,1029222.5966333766
5637.534125209862,1033167.0684244421
5635.424323333544,1028407.1919860088
5633.31294744517,1026953.8750273151
5631.199997544743,1036172.6776795688
5629.085473632262,1046212.7937797629
5626.969375707727,1031445.0366580618
5624.851703771138,1054586.5932828935
5622.732457822495,1041587.8748296486
5620.611637861798,1036991.4393665045
5618.4892438890465,1048229.7285506902
5616.3652759042425,1055527.4314563938
5614.239733907383,1048081.5688783659
5612.11261789847,1066307.1462265623
5609.983927877503,1059314.6171893068
5607.853663844482,1078366.7269338223
5605.721825799407,1074416.0230073521
5603.588413742277,1058842.6846325165
5601.453427673095,1072799.8604484529
5599.316867591859,1082206.8324080666
5597.1787334985665,1086032.3203553278
5595.039025393223,1105201.524571714
5592.897743275824,1095823.2389356375
5590.7548871463705,1119604.5741517113
5588.610457004864,1105083.09432882
5586.464452851303,1123515.9222149549
5584.316874685687,1120104.8949227817
5582.167722508018,1130856.1597604647
5580.016996318295,1120668.759725097
5577.864696116519,1126454.060223342
5575.710821902688,1135236.1788487886
5573.555373676802,1147262.6030873237
5571.398351438864,1137847.81957051
5569.239755188869,1149609.7294195478
5567.079584926824,1147451.0428466655
5564.917840652723,1168536.9535572995
5562.754522366568,1165286.7459455214
5560.589630068357,1164980.868111409
5558.423163758095,1173220.5800041426
5556.255123435779,1186124.717972231
5554.085509101407,1175977.0131813483
5551.914320754981,1199425.4761677268
5549.741558396503,1186044.4429294243
5547.56722202597,1210813.2492430396
5545.391311643383,1193793.673955747
5543.213827248742,1213059.551589762
5541.034768842047,1208760.0230776921
5538.854136423298,1219908.91325906
5536.671929992494,1214864.0616963075
5534.488149549638,1229116.7350499376
5532.302795094727,1217136.2721520679
5530.1158666277615,1215604.149494559
5527.927364148743,1260970.2218320991
5525.73728765767,1234751.6792246122
5523.545637154543,1229473.8771342468
5521.352412639363,1231476.3018188667
5519.157614112127,1244186.7461253942
5516.961241572838,1234987.804446634
5514.763295021496,1249951.8208681552
5512.563774458098,1250923.4040492866
5510.362679882647,1248045.2460780628
5508.160011295142,1250121.0532332666
5505.955768695583,1261893.9182025155
5503.74995208397,1267980.9600952866
5501.542561460304,1263216.3668559275
5499.333596824583,1254010.7825401605
5497.123058176807,1271638.1092661219
5494.910945516978,1263972.6225162696
5492.697258845095,1267213.0615921696
5490.481998161159,1275348.2008716757
5488.2651634651675,1280772.0894031208
5486.046754757122,1281135.0130190628
5483.826772037023,1287085.2275068748
5481.60521530487,1288094.4005421838
5479.382084560663,1285200.3979949434
5477.157379804402,1287754.1069014196
5474.931101036086,1268889.3197155187
5472.703248255719,1296293.7197109158
5470.473821463295,1284449.684538931
5468.242820658818,1293031.1538201917
5466.010245842287,1281499.6841617047
5463.7760970137015,1328465.6782435426
5461.540374173063,1285051.1109964885
5459.303077320371,1291472.8906467506
5457.064206455623,1294573.5268026295
5454.823761578822,1294955.4557950078
5452.581742689967,1298247.4767212057
5450.338149789058,1296979.3913190493
5448.0929828760945,1297753.536879387
5445.846241951078,1302499.8791653519
5443.597927014008,1300339.7117363098
5441.3480380648825,1300767.1224989723
5439.096575103703,1296991.1168872414
5436.843538130471,1308971.01566939
5434.588927145182,1320662.7895556374
5432.332742147842,1282048.9727967598
5430.074983138448,1301696.1134986472
5427.815650116998,1291900.8905151894
5425.554743083496,1306874.1518333496
5423.292262037938,1312604.3349721497
5421.028206980328,1308668.353849356
5418.762577910663,1305467.8316241775
5416.495374828944,1303707.8125255606
5414.22659773517,1300774.6029969063
5411.956246629344,1300577.0535629827
5409.684321511462,1296197.4605422637
5407.410822381527,1294124.1412716631
5405.135749239538,1303673.2437472472
5402.859102085496,1299110.4615951173
5400.580880919399,1309710.372790438
5398.301085741247,1298905.1428899413
5396.019716551043,1297609.5693174144
5393.736773348784,1310082.8685601691
5391.45225613447,1310963.506618173
5389.166164908103,1306806.1051284482
5386.878499669682,1316747.3069841852
5384.589260419208,1306780.1457133892
5382.298447156677,1311172.4235565504
5380.0060598820955,1308368.7766029427
5377.712098595459,1313220.5644842095
5375.416563296768,1310311.3827641949
5373.119453986022,1326189.3551772034
5370.820770663223,1324064.6629799749
5368.52051332837,1312776.1552803323
5366.218681981464,1319810.6912587308
5363.9152766225025,1323109.1629148554
5361.610297251486,1324015.2379181457
5359.303743868418,1320205.547748309
5356.995616473295,1327634.9454072514
5354.6859150661185,1321143.2857994172
5352.374639646888,1325385.4439459152
5350.061790215602,1320822.8605047264
5347.7473667722625,1320492.8592399328
5345.43136931687,1318696.5642464063
5343.1137978494235,1354243.9381864066
5340.794652369922,1329151.347813949
5338.473932878367,1342099.0451707651
5336.151639374758,1321982.2945073696
5333.827771859095,1330412.039436478
5331.502330331378,1339679.362962696
5329.175314791608,1336859.1290366862
5326.846725239782,1335760.952102422
5324.516561675903,1341034.0939006563
5322.184824099971,1335883.9943001168
5319.851512511982,1313626.119438639
5317.516626911942,1334678.9375442618
5315.180167299847,1334053.3341916513
5312.842133675698,1322523.5885159674
5310.502526039495,1330080.6642382774
5308.161344391238,1326667.0098256166
5305.818588730927,1329826.1692911005
5303.474259058562,1338118.7831431408
5301.128355374143,1318564.694691388
5298.780877677671,1334468.160219331
5296.431825969143,1319496.0935757363
5294.081200248561,1325855.2526815636
5291.7290005159275,1334502.119543475
5289.375226771238,1340335.222372064
5287.019879014495,1310479.1651708337
5284.662957245699,1328654.176726215
5282.304461464847,1329785.142347046
5279.944391671942,1339255.5039212105
5277.5827478669835,1339387.401232578
5275.21953004997,1332962.4538304065
5272.854738220903,1313768.2351286325
5270.488372379782,1308855.6771925131
5268.120432526607,1314942.8816029935
5265.750918661378,1301366.3191250146
5263.379830784095,1296701.4634767086
5261.007168894758,1307377.5626731652
5258.632932993367,1308174.5151961776
5256.257123079923,1297263.2904605248
5253.879739154422,1295423.7621198257
5251.500781216871,1292779.602870103
5249.120249267264,1300285.7500662718
5246.7381433056025,1301334.2370876423
5244.354463331887,1297492.6330496413
5241.969209346118,1292994.3220466364
5239.582381348295,1300118.0551306144
5237.193979338418,1304564.2743760739
5234.804003316488,1297750.798336497
5232.412453282503,1306464.583830588
5230.019329236464,1296943.0160697768
5227.62463117837,1331293.826551818
5225.228359108224,1344578.6752216704
5222.830513026022,1360333.578153554
5220.431092931768,1331375.585684401
5218.0300988254585,1331388.4130118545
5215.6275307070955,1338057.3516476974
5213.223388576678,1357128.5644534451
5210.817672434207,1354814.7731890301
5208.410382279682,1365304.937514966
5206.001518113103,1364122.257494158
5203.59107993447,1370659.2013542934
5201.179067743783,1373929.543099102
5198.765481541042,1370712.6418135806
5196.3503213262475,1394103.1985504818
5193.933587099398,1386160.074610685
5191.5152788604955,1400426.0297357284
5189.0953966095385,1395393.4796568088
5186.673940346528,1409167.604407941
5184.250910071462,1394915.595223422
5181.826305784344,1428286.2560071307
5179.400127485171,1408047.8262935726
5176.972375173944,1421721.2282472746
5174.543048850663,1425288.5825216789
5172.112148515327,1432365.946528143
5169.679674167938,1432807.10448717
5167.245625808495,1425697.4965500133
5164.810003436999,1450600.6487916233
5162.372807053447,1452151.7359944712
5159.934036657843,1442498.4333758166
5157.493692250184,1459372.7797241237
5155.051773830471,1450723.8099325148
5152.608281398702,1478994.6871784597
5150.163214954883,1466573.8194185994
5147.716574499007,1472339.5440794718
5145.268360031078,1484737.1651234173
5142.818571551095,1477499.5942201556
5140.367209059058,1500985.8217587478
5137.914272554966,1490986.3414374015
5135.459762038822,1507513.4863085346
5133.003677510623,1529934.9714110927
5130.54601897037,1503118.2948536694
5128.086786418064,1515851.7994652046
5125.625979853702,1523068.888693071
5123.163599277287,1534181.8183019394
5120.699644688819,1571825.9975202796
5118.234116088295,1532615.689059387
5115.767013475718,1537892.9384706821
5113.298336851088,1542327.1509066382
5110.828086214401,1542172.095056362
5108.356261565663,1557150.6735142244
5105.88286290487,1553727.47150096
5103.4078902320225,1551514.9614742592
5100.931343547122,1567358.5918075654
5098.453222850168,1563977.612239215
5095.973528141159,1577041.487240289
5093.492259420095,1580801.492510379
5091.009416686978,1578965.7537255948
5088.524999941807,1571025.135732408
5086.039009184582,1598671.257509679
5083.551444415304,1609736.643892289
5081.062305633971,1605963.3147897755
5078.571592840583,1605460.4560173491
5076.0793060351425,1593708.8806962357
5073.585445217647,1621495.2724616963
5071.090010388099,1611708.4820669421
5068.593001546495,1597734.8434112773
5066.094418692838,1628939.948433718
5063.594261827127,1623991.2276916313
5061.092530949362,1613159.740821528
5058.589226059543,1617315.9783485783
5056.08434715767,1619908.508796662
5053.577894243743,1604499.7211484786
5051.069867317762,1620477.071703279
5048.560266379728,1620219.400181744
5046.049091429639,1665229.3572259436
5043.536342467495,1604094.3922937408
5041.022019493298,1600060.9391349538
5038.506122507047,1619504.5384330247
5035.988651508743,1635705.5642465227
5033.469606498383,1586748.3397321268
5030.94898747597,1583304.6555367145
5028.426794441503,1582906.963137311
5025.903027394982,1579357.3221643989
5023.377686336408,1578907.1536039077
5020.850771265778,1575738.9966867676
5018.322282183094,1563778.160429826
5015.792219088357,1559774.28451141
5013.260581981568,1541463.730052387
5010.727370862722,1618886.917086632
5008.192585731823,1555080.8129351859
5005.656226588871,1551885.0449765332
5003.118293433864,1535473.6806324965
5000.578786266802,1553075.5714260172
4998.037705087687,1571944.319291245
4995.495049896518,1543638.3088662673
4992.950820693296,1551354.7057302063
4990.405017478019,1542522.490429431
4987.857640250688,1562574.4914128897
4985.308689011302,1561272.8101056337
4982.758163759863,1543289.1646924445
4980.20606449637,1566971.2933983458
4977.652391220824,1569069.653394857
4975.097143933222,1562181.2236482874
4972.540322633567,1569807.3717555
4969.981927321858,1547843.913848251
4967.421957998095,1584845.9430509224
4964.860414662278,1555348.933768396
4962.297297314407,1581247.5243306928
4959.732605954482,1563435.556065558
4957.166340582503,1561936.9241696293
4954.598501198471,1633711.898048747
4952.029087802383,1589113.4636098905
4949.458100394242,1545802.3850876258
4946.8855389740465,1554473.3831571282
4944.311403541798,1540410.7541479398
4941.735694097495,1546321.941582768
4939.158410641138,1522839.855142694
4936.579553172727,1523494.9789794672
4933.999121692263,1527554.0534640101
4931.417116199744,1501833.9241958936
4928.83353669517,1494213.8490517563
4926.248383178543,1491882.2450619962
4923.661655649862,1496541.3983805354
4921.073354109128,1475112.727557865
4918.483478556338,1462959.5715787036
4915.892028991495,1455734.659476192
4913.2990054145985,1451896.0705348349
4910.704407825647,1412174.0904379815
4908.1082362246425,1427642.9554491485
4905.510490611584,1420735.9523050787
4902.91117098647,1415345.0578060155
4900.310277349303,1428641.8850376625
4897.707809700082,1412590.0027072355
4895.103768038808,1396138.0631483442
4892.498152365478,1442392.0642826837
4889.890962680095,1423622.352605874
4887.282198982658,1423260.3786589436
4884.671861273167,1441687.9613488095
4882.059949551623,1432884.238870089
4879.446463818023,1453841.4616167308
4876.83140407237,1469410.04430824
4874.214770314663,1494791.1639134532
4871.596562544903,1485170.2989540147
4868.976780763088,1513551.2780487775
4866.355424969218,1535846.0036554697
4863.732495163295,1526977.2887888022
4861.107991345318,1547518.3343795538
4858.4819135152875,1556187.6453215827
4855.854261673202,1595143.272548169
4853.225035819063,1589080.7647469132
4850.59423595287,1624604.6340907647
4847.961862074623,1628165.4995978063
4845.327914184322,1640604.9417185155
4842.692392281967,1663903.465189611
4840.055296367558,1665191.7502981324
4837.416626441095,1683445.3390316446
4834.776382502579,1697096.8684412187
4832.134564552008,1702298.3150611492
4829.491172589382,1710787.9572737308
4826.846206614703,1776291.799663117
4824.19966662797,1729949.673149856
4821.551552629184,1767006.8754851297
4818.901864618342,1794725.680271134
4816.250602595447,1793035.3649064999
4813.597766560498,1789549.2738242042
4810.943356513495,1797411.7984784055
4808.287372454438,1803889.6250661218
4805.629814383327,1813131.6160037455
4802.9706823001625,1819868.5466469368
4800.309976204943,1858225.9419117759
4797.64769609767,1845078.6322633713
4794.983841978344,1842381.7864855097
4792.318413846962,1857001.6093531798
4789.651411703528,1866246.8746233496
4786.982835548038,1863314.842926367
4784.312685380495,1874603.3472039201
4781.640961200898,1873323.0815657445
4778.967663009247,1889798.741585321
4776.292790805542,1887673.1519866202
4773.616344589784,1887977.5135737595
4770.93832436197,1905159.4142856554
4768.258730122104,1917912.4473683143
4765.577561870182,1952471.1521861395
4762.894819606207,1923186.3359224778
4760.210503330179,1928382.0305755883
4757.524613042096,1950550.376266317
4754.837148741958,2010674.2075872128
4752.148110429766,1958983.8053770573
4749.457498105522,1926070.220613306
4746.765311769223,1971891.670661842
4744.07155142087,1934414.8851978732
4741.376217060463,1947398.3509648547
4738.679308688002,1988513.4931284115
4735.980826303487,1961805.5095880958
4733.280769906918,1959234.9808319868
4730.579139498295,1991332.169311271
4727.875935077618,1974843.1874986696
4725.171156644887,1983925.150935147
4722.464804200103,1995431.7688457703
4719.756877743263,1974295.0903158772
4717.04737727437,1996396.4083713954
4714.336302793423,2001774.4970786504
4711.6236543004225,2016976.1877418808
4708.909431795368,2002748.173316522
4706.193635278258,2002676.1975088257
4703.476264749095,2008855.2176624082
4700.757320207878,2004774.6599607936
4698.036801654607,2028157.9730784995
4695.314709089283,2010576.6719335
4692.591042511903,2015673.375890692
4689.86580192247,1996746.0362559184
4687.138987320984,2011200.7517661422
4684.410598707443,2032763.495830694
4681.680636081847,2033921.3667223619
4678.949099444198,2016699.672646759
4676.215988794495,2031641.548682903
4673.481304132739,2031092.910155166
4670.745045458927,2052467.5347254155
4668.007212773063,2022552.8342105984
4665.267806075143,2038163.9186814188
4662.52682536517,2017721.347187778
4659.784270643143,2033016.5138420353
4657.040141909062,1999162.5827319752
4654.294439162927,2052650.3415254226
4651.547162404738,2039271.9544710198
4648.798311634495,2038467.634181553
4646.047886852198,2022910.460301918
4643.295888057848,2049116.1481540902
4640.542315251442,2052573.527127834
4637.787168432983,2066265.6991487758
4635.03044760247,2031256.7733687703
4632.272152759903,2051258.476210047
4629.512283905282,2046395.7149941232
4626.750841038607,2049970.9059824327
4623.987824159878,2046433.746770794
4621.2232332690955,2051104.5735229366
4618.457068366259,2015816.580362655
4615.6893294513675,2082719.6152594248
4612.920016524422,2072561.914859865
4610.149129585423,2081406.7097662403
4607.376668634371,2064652.2822742555
4604.602633671263,2064631.9137840162
4601.827024696102,2063262.1051893344
4599.049841708887,2196647.2372100726
4596.271084709618,2043738.9457092998
4593.4907536982955,2112076.1444817125
4590.708848674919,2065435.0399898775
4587.925369639487,2090515.4681308907
4585.140316592002,2049062.1223226257
4582.353689532463,2076573.0611551136
4579.56548846087,2064155.1514284876
4576.775713377223,2095471.614846388
4573.984364281522,2074475.4172194358
4571.191441173767,2064532.7591975525
4568.396944053959,2088050.5703786148
4565.600872922095,2103624.5488169193
4562.803227778179,2087071.0514860093
4560.004008622207,2082197.642904792
4557.203215454182,2080451.1602659125
4554.400848274103,2098891.9806438424
4551.59690708197,2100175.9795319964
4548.791391877783,2114535.3517307537
4545.984302661543,2081776.365076057
4543.175639433247,2128315.7983493684
4540.365402192899,2120141.6262118868
4537.553590940495,2139399.5135726165
4534.7402056760375,2137549.701036166
4531.925246399527,2136896.365949803
4529.1087131109625,2143708.239906214
4526.290605810344,2134771.047603145
4523.47092449767,2100204.4166391
4520.649669172943,2143529.602886801
4517.826839836162,2107851.8483171687
4515.002436487327,2120057.4304957036
4512.176459126438,2103794.893165998
4509.348907753495,2127928.2819297155
4506.5197823684975,2100218.4037284628
4503.6890829714475,2089280.856957469
4500.856809562342,2095869.0236145481
4498.022962141183,2093601.4496350018
4495.18754070797,2139320.250298977
4492.350545262702,2067442.6620763086
4489.5119758053825,2072501.8259695678
4486.671832336007,2092778.4165489986
4483.830114854578,2039192.7324172265
4480.986823361095,2046371.7121347485
4478.141957855558,2029273.8785483977
4475.295518337967,2078871.013140106
4472.447504808322,2027791.0587060156
4469.597917266623,2028084.5755304697
4466.746755712869,2047007.727783145
4463.894020147063,2018274.3707459276
4461.039710569202,2006163.1451661075
4458.183826979287,2022962.6617066765
4455.326369377318,2016695.784363079
4452.467337763295,2012532.645530414
4449.606732137218,2018616.949136722
4446.744552499087,2011201.5623687464
4443.880798848902,2023734.3375924716
4441.015471186663,2027430.6017550775
4438.14856951237,1994829.8220496955
4435.280093826023,2008687.8580927793
4432.410044127622,1988878.1280025726
4429.538420417167,2039647.7172440465
4426.665222694658,2000611.2414539454
4423.790450960095,1987504.1959547098
4420.914105213478,2006390.5588160446
4418.036185454807,2008410.5382924187
4415.156691684082,1986030.4103234794
4412.275623901302,1990249.8861794234
4409.39298210647,1977515.3756998887
4406.508766299583,1978667.7684540898
4403.622976480642,1987148.1520250344
4400.735612649647,1996310.4550910173
4397.8466748065985,1997341.5484976666
4394.956162951496,2014374.9360429114
4392.064077084337,2038654.6264547203
4389.170417205127,2054677.8254778592
4386.275183313862,2045986.819029506
4383.378375410543,2049471.036177781
4380.479993495171,2019103.548493821
4377.580037567743,2062270.4755682696
4374.678507628262,2051810.389408951
4371.7754036767265,2062726.8715313147
4368.870725713138,2047723.2365859305
4365.964473737496,2063589.868058053
4363.056647749799,2090733.200619532
4360.147247750047,2113759.026790692
4357.236273738242,2114207.225302693
4354.323725714384,2105342.5774050094
4351.40960367847,2111455.6553763896
4348.493907630504,2174737.372818807
4345.576637570482,2158466.294333279
4342.657793498407,2150965.651622988
4339.737375414278,2415771.761673276
4336.815383318095,2143942.4915055423
4333.891817209858,2233041.2154328423
4330.966677089567,2206773.0060207336
4328.039962957222,2184629.3151901113
4325.111674812823,2265478.591805899
4322.18181265637,2214987.597870707
4319.250376487864,2364553.108648717
4316.317366307302,2218583.2413828103
4313.382782114687,2246617.8706076513
4310.4466239100175,2252908.3039904735
4307.5088916932955,2308549.2772056544
4304.569585464518,2198842.2330452264
4301.628705223688,2297789.0099953357
4298.686250970803,2278482.8450427824
4295.742222705862,2300040.544654217
4292.7966204288705,2307278.3246007827
4289.8494441398225,2288103.9729819098
4286.900693838722,2305918.2097552754
4283.950369525567,2329595.8314324603
4280.998471200358,2365850.5812449413
4278.044998863095,2451674.9324682555
4275.089952513778,2379720.1090653134
4272.133332152407,2378270.6635754523
4269.1751377789815,2393366.799505889
4266.215369393503,2383764.808357845
4263.254026995971,2402782.327738014
4260.291110586383,2384553.239715127
4257.326620164742,2434405.630642066
4254.3605557310475,2469201.9298156244
4251.392917285298,2463307.0763244284
4248.423704827495,2473650.0992924063
4245.452918357638,2472782.426795223
4242.480557875728,2486940.424700744
4239.506623381762,2528898.0960569773
4236.531114875744,2483562.9400880155
4233.554032357671,2492008.3658958273
4230.575375827543,2505314.091103605
4227.595145285362,2465736.6414328655
4224.613340731127,2500649.8809292195
4221.629962164839,2507903.031464279
4218.645009586495,2576902.4556852044
4215.658482996098,2504572.994831754
4212.670382393647,2529969.8640504014
4209.680707779143,2586372.4825116987
4206.6894591525825,2566122.282979167
4203.696636513971,2512710.3441580515
4200.7022398633035,2591786.7637622175
4197.706269200582,2545336.4443648
4194.708724525807,2578415.2697087177
4191.709605838978,2582704.802731066
4188.708913140095,2595281.059282796
4185.706646429157,2619159.135029903
4182.702805706167,2622287.669343296
4179.697390971122,2607262.738547677
4176.690402224023,2583372.7146704546
4173.68183946487,2628191.815744412
4170.671702693663,2665778.923939158
4167.659991910402,2651099.9940129397
4164.646707115086,2669744.866710724
4161.631848307718,2666291.712717486
4158.615415488295,2682014.0641223006
4155.597408656818,2731269.5736675276
4152.5778278132875,2696748.7140356735
4149.556672957702,2686649.991757364
4146.533944090063,2747614.6207134966
4143.50964121037,2663010.1791084292
4140.483764318623,2725829.5245857737
4137.456313414822,2741326.698748499
4134.427288498967,2727452.547684271
4131.396689571058,2729267.845937343
4128.364516631095,2789952.32617365
4125.330769679078,2742381.3913083053
4122.295448715007,2731753.1748089595
4119.258553738882,2781930.020758115
4116.220084750704,2755576.3030391703
4113.18004175047,2788482.8819515114
4110.138424738183,2804896.234795222
4107.0952337138415,2785163.992041289
4104.050468677447,2753760.151612699
4101.004129628997,2811025.8695193455
4097.956216568495,2775962.0461633536
4094.9067294959377,2806339.667675886
4091.8556684113273,2873206.04521263
4088.8030333146626,2835969.5170305865
4085.7488242059426,2799363.149574384
4082.69304108517,2829623.9379395163
4079.6356839523423,2813481.027374512
4076.576752807462,2792351.8558407063
4073.5162476505275,3108254.0917352987
4070.4541684815385,2809039.2889831387
4067.3905153004953,2802338.8479529233
4064.3252881073977,2829750.007839992
4061.2584869022476,2755648.7323024506
4058.190111685042,2778244.6169605227
4055.1201624557825,2818917.4420348913
4052.0486392144703,2755203.2683118237
4048.975541961103,2778171.227113821
4045.900870695682,2776553.231488741
4042.8246254182077,2752045.1703043366
4039.746806128678,2750521.869111656
4036.667412827095,2759251.6661194433
4033.586445513458,2720320.191134834
4030.503904187767,2740812.7237141016
4027.419788850022,2687790.302379746
4024.3340995002236,2722682.7944880314
4021.24683613837,2725413.120347594
4018.1579987644627,2679237.0300583662
4015.067587378502,2654461.90221146
4011.975601980487,2656988.317170006
4008.882042570418,2649071.808570933
4005.7869091482953,2667615.380718831
4002.6902017141183,2643474.2425049352
3999.591920267887,2673321.2212505313
3996.492064809602,2675173.10745336
3993.390635339263,2673426.0265176976
3990.2876318568697,2621156.388938789
3987.1830543624237,2640907.851941702
3984.0769028559216,2812141.79780525
3980.9691773373675,2625247.2365008527
3977.859877806758,2619879.3412637278
3974.749004264095,2623504.0216525444
3971.636556709378,2628132.7101308056
3968.522535142607,2635529.630552345
3965.406939563782,2852693.376203962
3962.289769972903,2634758.922995556
3959.17102636997,2591810.2484489516
3956.050708754983,2597935.8332508793
3952.9288171279422,2578295.3996172515
3949.805351488847,2594387.144519976
3946.680311837698,2577316.423938317
3943.5536981744954,2602013.3687388888
3940.425510499238,2534220.1945890705
3937.2957488119273,2546880.077652716
3934.164413112562,2491399.568050611
3931.0315034011433,2529319.698654419
3927.89701967767,2523625.3141614385
3924.7609619421432,2511349.5171013186
3921.623330194562,2520157.4069213946
3918.484124434927,2514802.98068003
3915.3433446632384,2523939.918566002
3912.200990879495,2477488.690239939
3909.0570630836983,2793735.910239558
3905.911561275847,2482725.484991005
3902.764485455942,2470175.800813654
3899.6158356239835,2493635.814979247
3896.46561177997,2474530.592367679
3893.313813923903,2486903.7899619136
3890.1604420557824,2483497.054859846
3887.0054961756073,2473767.5558209913
3883.848976283378,2455093.652165036
3880.690882379095,2477884.5514487205
3877.5312144627583,2461690.126190925
3874.369972534367,2496140.1444458715
3871.2071565939223,2470239.8393630004
3868.042766641423,2441480.7481362047
3864.8768026768703,2440205.8383440706
3861.709264700263,2455327.52118611
3858.540152711602,2496511.072821568
3855.3694667108875,2422498.9552248744
3852.197206698118,2400177.896055831
3849.023372673295,2443284.8121808358
