Wavelength(A),Weight
6.641639163916392135e+03,2.717174551510828096e-01
6.642024202420241636e+03,2.717760783223224230e-01
6.642409240924092046e+03,2.718353916627227473e-01
6.642794279427942456e+03,2.718947050031230717e-01
6.643179317931792866e+03,2.719543627829094090e-01
6.643564356435643276e+03,2.720144157170833465e-01
6.643949394939493686e+03,2.720744686512572841e-01
6.644334433443344096e+03,2.721351665528369268e-01
6.644719471947194506e+03,2.721959620481688158e-01
6.645104510451044916e+03,2.722569598561523363e-01
6.645489548954895326e+03,2.723185007138850811e-01
6.645874587458745737e+03,2.723800415716178258e-01
6.646259625962596147e+03,2.724423887504750508e-01
6.646644664466446557e+03,2.725051254234348019e-01
6.647029702970296967e+03,2.725679210560945087e-01
6.647414741474147377e+03,2.726314220214608453e-01
6.647799779977997787e+03,2.726949229868272373e-01
6.648184818481848197e+03,2.727587857351181921e-01
6.648569856985698607e+03,2.728230404149107891e-01
6.648954895489549017e+03,2.728872950947033860e-01
6.649339933993398517e+03,2.729522170856054641e-01
6.649724972497249837e+03,2.730172276194058889e-01
6.650110011001099338e+03,2.730824546741101311e-01
6.650495049504950657e+03,2.731482230310749437e-01
6.650880088008800158e+03,2.732139913880394788e-01
6.651265126512651477e+03,2.732802827982544480e-01
6.651650165016500978e+03,2.733468107761216070e-01
6.652035203520352297e+03,2.734134219360947471e-01
6.652420242024201798e+03,2.734808597182428747e-01
6.652805280528053117e+03,2.735482975003913353e-01
6.653190319031902618e+03,2.736162760448523912e-01
6.653575357535753938e+03,2.736848078548015373e-01
6.653960396039603438e+03,2.737533396647503503e-01
6.654345434543454758e+03,2.738225577928928289e-01
6.654730473047304258e+03,2.738918546071972271e-01
6.655115511551155578e+03,2.739613812567162077e-01
6.655500550055005078e+03,2.740314441884013630e-01
6.655885588558855488e+03,2.741015071200866848e-01
6.656270627062705898e+03,2.741721091807438060e-01
6.656655665566556308e+03,2.742429391658443016e-01
6.657040704070406719e+03,2.743138503195576283e-01
6.657425742574257129e+03,2.743854481158608527e-01
6.657810781078107539e+03,2.744570459121640771e-01
6.658195819581957949e+03,2.745290344893844825e-01
6.658580858085808359e+03,2.746014006751315573e-01
6.658965896589658769e+03,2.746737668608786875e-01
6.659350935093509179e+03,2.747471051420045107e-01
6.659735973597359589e+03,2.748205378900793749e-01
6.660121012101209999e+03,2.748942652339445014e-01
6.660506050605060409e+03,2.749686353322611798e-01
6.660891089108910819e+03,2.750430054305778027e-01
6.661276127612761229e+03,2.751179277858600281e-01
6.661661166116611639e+03,2.751930679636107602e-01
6.662046204620462049e+03,2.752683005338076305e-01
6.662431243124312459e+03,2.753442106486098107e-01
6.662816281628161960e+03,2.754201207634117687e-01
6.663201320132013279e+03,2.754964332732348642e-01
6.663586358635862780e+03,2.755731129959999026e-01
6.663971397139714099e+03,2.756497927187653851e-01
6.664356435643563600e+03,2.757271843996800809e-01
6.664741474147414920e+03,2.758046332130392742e-01
6.665126512651264420e+03,2.758823344952043843e-01
6.665511551155115740e+03,2.759605516918870460e-01
6.665896589658965240e+03,2.760387688885693747e-01
6.666281628162816560e+03,2.761178795379252149e-01
6.666666666666666060e+03,2.761973182519341652e-01
6.667051705170517380e+03,2.762768623026883863e-01
6.667436743674366880e+03,2.763570854392661258e-01
6.667821782178218200e+03,2.764373085758442539e-01
6.668206820682067701e+03,2.765179432771396328e-01
6.668591859185919020e+03,2.765989326246281466e-01
6.668976897689768521e+03,2.766799219721163272e-01
6.669361936193619840e+03,2.767616301737229612e-01
6.669746974697469341e+03,2.768433842596346173e-01
6.670132013201319751e+03,2.769253999685961087e-01
6.670517051705170161e+03,2.770079171217358915e-01
6.670902090209020571e+03,2.770904342748757299e-01
6.671287128712870981e+03,2.771735190623149103e-01
6.671672167216721391e+03,2.772567974108753330e-01
6.672057205720571801e+03,2.773402078739717336e-01
6.672442244224422211e+03,2.774243754549857721e-01
6.672827282728272621e+03,2.775085430359998662e-01
6.673212321232123031e+03,2.775933119353131695e-01
6.673597359735973441e+03,2.776785699899269044e-01
6.673982398239823851e+03,2.777638280445406394e-01
6.674367436743674261e+03,2.778498070412571130e-01
6.674752475247524671e+03,2.779358205741221388e-01
6.675137513751375081e+03,2.780221029624110329e-01
6.675522552255225492e+03,2.781088692904626902e-01
6.675907590759075902e+03,2.781956356185143475e-01
6.676292629262926312e+03,2.782829718715255640e-01
6.676677667766776722e+03,2.783704881008398080e-01
6.677062706270626222e+03,2.784581259509384954e-01
6.677447744774477542e+03,2.785463889745444788e-01
6.677832783278327042e+03,2.786346519981501291e-01
6.678217821782178362e+03,2.787233338308648944e-01
6.678602860286027862e+03,2.788123371736020983e-01
6.678987898789879182e+03,2.789013405163396908e-01
6.679372937293728683e+03,2.789913231706758201e-01
6.679757975797580002e+03,2.790813376020848668e-01
6.680143014301429503e+03,2.791716934422568963e-01
6.680528052805280822e+03,2.792626270511058273e-01
6.680913091309130323e+03,2.793535606599543142e-01
6.681298129812981642e+03,2.794450529623358492e-01
6.681683168316831143e+03,2.795367081310972668e-01
6.682068206820682462e+03,2.796284900023654485e-01
6.682453245324531963e+03,2.797208604272105603e-01
6.682838283828383283e+03,2.798132308520561717e-01
6.683223322332232783e+03,2.799060110319997463e-01
6.683608360836084103e+03,2.799990879311529679e-01
6.683993399339933603e+03,2.800921648303058009e-01
6.684378437843784013e+03,2.801859274954691670e-01
6.684763476347634423e+03,2.802797021216675843e-01
6.685148514851484833e+03,2.803737425095126912e-01
6.685533553355335243e+03,2.804682061473875998e-01
6.685918591859185653e+03,2.805626697852625639e-01
6.686303630363036063e+03,2.806579990219719711e-01
6.686688668866886474e+03,2.807535603395283075e-01
6.687073707370736884e+03,2.808492592938913734e-01
6.687458745874587294e+03,2.809455396096919855e-01
6.687843784378437704e+03,2.810418199254925420e-01
6.688228822882288114e+03,2.811384929040554037e-01
6.688613861386138524e+03,2.812354339504656298e-01
6.688998899889988934e+03,2.813323749968758558e-01
6.689383938393839344e+03,2.814299652412128872e-01
6.689768976897689754e+03,2.815275573457158842e-01
6.690154015401540164e+03,2.816254060323734598e-01
6.690539053905390574e+03,2.817236395922630421e-01
6.690924092409240984e+03,2.818218731521526244e-01
6.691309130913090485e+03,2.819206140533295768e-01
6.691694169416941804e+03,2.820194795329726833e-01
6.692079207920791305e+03,2.821184912657850319e-01
6.692464246424642624e+03,2.822180676983365721e-01
6.692849284928492125e+03,2.823176441308876683e-01
6.693234323432343444e+03,2.824178192933513576e-01
6.693619361936192945e+03,2.825183795543965704e-01
6.694004400440044265e+03,2.826189467286402413e-01
6.694389438943893765e+03,2.827201118945126823e-01
6.694774477447745085e+03,2.828212770603855675e-01
6.695159515951594585e+03,2.829226889827611835e-01
6.695544554455445905e+03,2.830244497677796844e-01
6.695929592959295405e+03,2.831262105527976858e-01
6.696314631463146725e+03,2.832284504995523644e-01
6.696699669966996225e+03,2.833307976713104748e-01
6.697084708470847545e+03,2.834332718281424301e-01
6.697469746974697046e+03,2.835361962047796558e-01
6.697854785478547456e+03,2.836391205814170480e-01
6.698239823982397866e+03,2.837423987850273277e-01
6.698624862486248276e+03,2.838458912324927086e-01
6.699009900990098686e+03,2.839494038165615297e-01
6.699394939493949096e+03,2.840536793541605376e-01
6.699779977997799506e+03,2.841579548917596010e-01
6.700165016501649916e+03,2.842625689104640307e-01
6.700550055005500326e+03,2.843676342373089305e-01
6.700935093509350736e+03,2.844726995641538303e-01
6.701320132013201146e+03,2.845782156804589347e-01
6.701705170517051556e+03,2.846838231939398667e-01
6.702090209020901966e+03,2.847895556343289503e-01
6.702475247524752376e+03,2.848956963724181835e-01
6.702860286028602786e+03,2.850018371105074166e-01
6.703245324532453196e+03,2.851083146141876190e-01
6.703630363036303606e+03,2.852149839081372096e-01
6.704015401540154016e+03,2.853216742333261613e-01
6.704400440044004426e+03,2.854288693082611683e-01
6.704785478547853927e+03,2.855360643831958978e-01
6.705170517051705247e+03,2.856434891895581196e-01
6.705555555555554747e+03,2.857512030128763758e-01
6.705940594059406067e+03,2.858589168361951871e-01
6.706325632563255567e+03,2.859673626861191642e-01
6.706710671067106887e+03,2.860759420814379395e-01
6.707095709570956387e+03,2.861846738749332375e-01
6.707480748074807707e+03,2.862938663663665562e-01
6.707865786578657207e+03,2.864030588577993197e-01
6.708250825082508527e+03,2.865125776323945717e-01
6.708635863586358028e+03,2.866222709971023574e-01
6.709020902090209347e+03,2.867319912637421031e-01
6.709405940594058848e+03,2.868421801903460189e-01
6.709790979097910167e+03,2.869523691169504898e-01
6.710176017601759668e+03,2.870627822538572849e-01
6.710561056105610987e+03,2.871734616404993945e-01
6.710946094609460488e+03,2.872841410271409490e-01
6.711331133113311807e+03,2.873952377445412876e-01
6.711716171617161308e+03,2.875064023995064222e-01
6.712101210121011718e+03,2.876176987009017583e-01
6.712486248624862128e+03,2.877293641846765948e-01
6.712871287128712538e+03,2.878410296684513758e-01
6.713256325632562948e+03,2.879533025692674331e-01
6.713641364136413358e+03,2.880658804820742103e-01
6.714026402640263768e+03,2.881784908430866654e-01
6.714411441144114178e+03,2.882915419588932826e-01
6.714796479647964588e+03,2.884045930746999553e-01
6.715181518151814998e+03,2.885178657241332378e-01
6.715566556655665408e+03,2.886313867597540828e-01
6.715951595159515819e+03,2.887449077953749277e-01
6.716336633663366229e+03,2.888588370327085930e-01
6.716721672167216639e+03,2.889728249657134707e-01
6.717106710671067049e+03,2.890869415312057322e-01
6.717491749174917459e+03,2.892013936020518261e-01
6.717876787678767869e+03,2.893158456728979200e-01
6.718261826182618279e+03,2.894306116612263557e-01
6.718646864686468689e+03,2.895455253754288805e-01
6.719031903190318189e+03,2.896604888156760205e-01
6.719416941694169509e+03,2.897760026717999815e-01
6.719801980198019010e+03,2.898915165279234429e-01
6.720187018701870329e+03,2.900074016240043462e-01
6.720572057205719830e+03,2.901236797976860515e-01
6.720957095709571149e+03,2.902399579713683675e-01
6.721342134213420650e+03,2.903566422665962432e-01
6.721727172717271969e+03,2.904733774902500398e-01
6.722112211221121470e+03,2.905902455019136466e-01
6.722497249724972789e+03,2.907074363707012332e-01
6.722882288228822290e+03,2.908246272394882093e-01
6.723267326732673610e+03,2.909421336727797125e-01
6.723652365236523110e+03,2.910597790583419608e-01
6.724037403740374430e+03,2.911774685144425390e-01
6.724422442244223930e+03,2.912955675673055134e-01
6.724807480748075250e+03,2.914136666201690429e-01
6.725192519251924750e+03,2.915319922226084493e-01
6.725577557755776070e+03,2.916505443746247872e-01
6.725962596259625570e+03,2.917690965266406256e-01
6.726347634763475980e+03,2.918882952949184983e-01
6.726732673267326390e+03,2.920075636358321347e-01
6.727117711771176801e+03,2.921270292720216655e-01
6.727502750275027211e+03,2.922469429713144273e-01
6.727887788778877621e+03,2.923668566706071337e-01
6.728272827282728031e+03,2.924870923650429999e-01
6.728657865786578441e+03,2.926074604929651546e-01
6.729042904290428851e+03,2.927278793228927922e-01
6.729427942794279261e+03,2.928487024688131712e-01
6.729812981298129671e+03,2.929695256147335503e-01
6.730198019801980081e+03,2.930905832242816644e-01
6.730583058305830491e+03,2.932118622717003742e-01
6.730968096809680901e+03,2.933331413191190840e-01
6.731353135313531311e+03,2.934548396852515451e-01
6.731738173817381721e+03,2.935765759337600755e-01
6.732123212321232131e+03,2.936984590006072593e-01
6.732508250825082541e+03,2.938206540564240465e-01
6.732893289328932951e+03,2.939428491122408893e-01
6.733278327832782452e+03,2.940656407806662709e-01
6.733663366336633771e+03,2.941886611898948956e-01
6.734048404840483272e+03,2.943117490045161211e-01
6.734433443344334592e+03,2.944353055930086782e-01
6.734818481848184092e+03,2.945588621815006247e-01
6.735203520352035412e+03,2.946826654978282889e-01
6.735588558855884912e+03,2.948066888687110310e-01
6.735973597359736232e+03,2.949307122395943281e-01
6.736358635863585732e+03,2.950551728798669893e-01
6.736743674367437052e+03,2.951796657117517486e-01
6.737128712871286552e+03,2.953043164768771600e-01
6.737513751375137872e+03,2.954292817586288700e-01
6.737898789878987373e+03,2.955542470403800248e-01
6.738283828382838692e+03,2.956795647074542122e-01
6.738668866886688193e+03,2.958050080313094354e-01
6.739053905390539512e+03,2.959305242824313287e-01
6.739438943894389013e+03,2.960564885153299519e-01
6.739823982398239423e+03,2.961824527482289082e-01
6.740209020902089833e+03,2.963088998617188774e-01
6.740594059405940243e+03,2.964357536114960445e-01
6.740979097909790653e+03,2.965626073612731561e-01
6.741364136413641063e+03,2.966899317058392938e-01
6.741749174917491473e+03,2.968172830633993287e-01
6.742134213421341883e+03,2.969448101682160557e-01
6.742519251925192293e+03,2.970726657187254816e-01
6.742904290429042703e+03,2.972005212692349629e-01
6.743289328932893113e+03,2.973287611491985949e-01
6.743674367436743523e+03,2.974571281647611087e-01
6.744059405940593933e+03,2.975855752556413880e-01
6.744444444444444343e+03,2.977144612778930832e-01
6.744829482948294753e+03,2.978433473001447229e-01
6.745214521452145163e+03,2.979725279907983193e-01
6.745599559955995574e+03,2.981019429050534297e-01
6.745984598459845984e+03,2.982313578193085957e-01
6.746369636963696394e+03,2.983614231097369562e-01
6.746754675467545894e+03,2.984915154991722441e-01
6.747139713971397214e+03,2.986219104939207836e-01
6.747524752475246714e+03,2.987528368350049757e-01
6.747909790979098034e+03,2.988837631760898339e-01
6.748294829482947534e+03,2.990151195365153836e-01
6.748679867986798854e+03,2.991466074700236399e-01
6.749064906490648355e+03,2.992781918997166613e-01
6.749449944994499674e+03,2.994102522682233203e-01
6.749834983498349175e+03,2.995423126367293687e-01
6.750220022002200494e+03,2.996747064906651326e-01
6.750605060506049995e+03,2.998073504586721283e-01
6.750990099009901314e+03,2.999399944266797347e-01
6.751375137513750815e+03,3.000732183855206459e-01
6.751760176017602134e+03,3.002064576520381278e-01
6.752145214521451635e+03,3.003399259658499632e-01
6.752530253025302954e+03,3.004737725547406146e-01
6.752915291529152455e+03,3.006076191436306000e-01
6.753300330033003775e+03,3.007421394405646042e-01
6.753685368536853275e+03,3.008768497577153367e-01
6.754070407040703685e+03,3.010117110123574080e-01
6.754455445544554095e+03,3.011472467689124133e-01
6.754840484048404505e+03,3.012827825254674186e-01
6.755225522552254915e+03,3.014187029548859309e-01
6.755610561056105325e+03,3.015548954699883155e-01
6.755995599559955735e+03,3.016910879850907001e-01
6.756380638063806146e+03,3.018279460230451905e-01
6.756765676567656556e+03,3.019648117549055266e-01
6.757150715071506966e+03,3.021019475294808299e-01
6.757535753575357376e+03,3.022395031514888974e-01
6.757920792079207786e+03,3.023770587734969650e-01
6.758305830583058196e+03,3.025151757847541756e-01
6.758690869086908606e+03,3.026534381917881933e-01
6.759075907590759016e+03,3.027918433120805330e-01
6.759460946094609426e+03,3.029308296269465628e-01
6.759845984598459836e+03,3.030698159418125925e-01
6.760231023102310246e+03,3.032094360106938336e-01
6.760616061606160656e+03,3.033494785822519191e-01
6.761001100110010157e+03,3.034895235586813622e-01
6.761386138613861476e+03,3.036304078353371239e-01
6.761771177117710977e+03,3.037712921119922194e-01
6.762156215621562296e+03,3.039124920203593039e-01
6.762541254125411797e+03,3.040541542625001536e-01
6.762926292629263116e+03,3.041958165046416140e-01
6.763311331133112617e+03,3.043381224316312750e-01
6.763696369636963937e+03,3.044805807504409323e-01
